timestamp_utc,timestamp_local,local_date,local_time,area_mean_vpd_kpa
1988-01-14 06:00:00+00:00,1988-01-14 17:00:00+11:00,1988-01-14,17:00,3.4673052
1988-01-15 02:00:00+00:00,1988-01-15 13:00:00+11:00,1988-01-15,13:00,2.207018
1988-01-15 06:00:00+00:00,1988-01-15 17:00:00+11:00,1988-01-15,17:00,2.6252985
1988-01-16 02:00:00+00:00,1988-01-16 13:00:00+11:00,1988-01-16,13:00,1.1272382
1988-01-16 06:00:00+00:00,1988-01-16 17:00:00+11:00,1988-01-16,17:00,0.4284395
1988-01-17 02:00:00+00:00,1988-01-17 13:00:00+11:00,1988-01-17,13:00,0.18220346
1988-01-17 06:00:00+00:00,1988-01-17 17:00:00+11:00,1988-01-17,17:00,0.09937767
1988-01-18 02:00:00+00:00,1988-01-18 13:00:00+11:00,1988-01-18,13:00,1.1413196
1988-01-18 06:00:00+00:00,1988-01-18 17:00:00+11:00,1988-01-18,17:00,1.0313283
1988-01-19 02:00:00+00:00,1988-01-19 13:00:00+11:00,1988-01-19,13:00,1.0421745
1988-01-19 06:00:00+00:00,1988-01-19 17:00:00+11:00,1988-01-19,17:00,0.948746
1988-01-20 02:00:00+00:00,1988-01-20 13:00:00+11:00,1988-01-20,13:00,1.688749
1988-01-20 06:00:00+00:00,1988-01-20 17:00:00+11:00,1988-01-20,17:00,2.4677627
1988-01-21 02:00:00+00:00,1988-01-21 13:00:00+11:00,1988-01-21,13:00,3.0845516
1988-01-21 06:00:00+00:00,1988-01-21 17:00:00+11:00,1988-01-21,17:00,3.1468122
1988-01-22 02:00:00+00:00,1988-01-22 13:00:00+11:00,1988-01-22,13:00,1.8649654
1988-01-22 06:00:00+00:00,1988-01-22 17:00:00+11:00,1988-01-22,17:00,1.5583385
1988-01-23 02:00:00+00:00,1988-01-23 13:00:00+11:00,1988-01-23,13:00,0.81545204
1988-01-23 06:00:00+00:00,1988-01-23 17:00:00+11:00,1988-01-23,17:00,1.0965325
1988-01-24 02:00:00+00:00,1988-01-24 13:00:00+11:00,1988-01-24,13:00,0.57094043
1988-01-24 06:00:00+00:00,1988-01-24 17:00:00+11:00,1988-01-24,17:00,1.2542454
1988-01-25 02:00:00+00:00,1988-01-25 13:00:00+11:00,1988-01-25,13:00,1.330739
1988-01-25 06:00:00+00:00,1988-01-25 17:00:00+11:00,1988-01-25,17:00,1.8414798
1988-01-26 02:00:00+00:00,1988-01-26 13:00:00+11:00,1988-01-26,13:00,0.9367239
1988-01-26 06:00:00+00:00,1988-01-26 17:00:00+11:00,1988-01-26,17:00,1.1449422
1988-01-27 02:00:00+00:00,1988-01-27 13:00:00+11:00,1988-01-27,13:00,1.8364977
1988-01-27 06:00:00+00:00,1988-01-27 17:00:00+11:00,1988-01-27,17:00,1.8319441
1988-01-28 02:00:00+00:00,1988-01-28 13:00:00+11:00,1988-01-28,13:00,1.3453227
1988-01-28 06:00:00+00:00,1988-01-28 17:00:00+11:00,1988-01-28,17:00,1.654398
1988-01-29 02:00:00+00:00,1988-01-29 13:00:00+11:00,1988-01-29,13:00,1.4418234
1988-01-29 06:00:00+00:00,1988-01-29 17:00:00+11:00,1988-01-29,17:00,1.6909876
1988-01-30 02:00:00+00:00,1988-01-30 13:00:00+11:00,1988-01-30,13:00,1.1045036
1988-01-30 06:00:00+00:00,1988-01-30 17:00:00+11:00,1988-01-30,17:00,1.7611395
1988-01-31 02:00:00+00:00,1988-01-31 13:00:00+11:00,1988-01-31,13:00,1.6511005
1988-01-31 06:00:00+00:00,1988-01-31 17:00:00+11:00,1988-01-31,17:00,1.6346744
1988-02-01 02:00:00+00:00,1988-02-01 13:00:00+11:00,1988-02-01,13:00,0.5234759
1988-02-01 06:00:00+00:00,1988-02-01 17:00:00+11:00,1988-02-01,17:00,0.4981186
1988-02-02 02:00:00+00:00,1988-02-02 13:00:00+11:00,1988-02-02,13:00,1.0443897
1988-02-02 06:00:00+00:00,1988-02-02 17:00:00+11:00,1988-02-02,17:00,0.9334014
1988-02-03 02:00:00+00:00,1988-02-03 13:00:00+11:00,1988-02-03,13:00,1.762391
1988-02-03 06:00:00+00:00,1988-02-03 17:00:00+11:00,1988-02-03,17:00,2.1652179
1988-02-04 02:00:00+00:00,1988-02-04 13:00:00+11:00,1988-02-04,13:00,1.1552215
1988-02-04 06:00:00+00:00,1988-02-04 17:00:00+11:00,1988-02-04,17:00,1.5338478
1988-02-05 02:00:00+00:00,1988-02-05 13:00:00+11:00,1988-02-05,13:00,1.5175141
1988-02-05 06:00:00+00:00,1988-02-05 17:00:00+11:00,1988-02-05,17:00,2.4899483
1988-02-06 02:00:00+00:00,1988-02-06 13:00:00+11:00,1988-02-06,13:00,1.23484
1988-02-06 06:00:00+00:00,1988-02-06 17:00:00+11:00,1988-02-06,17:00,0.8668068
1988-02-07 02:00:00+00:00,1988-02-07 13:00:00+11:00,1988-02-07,13:00,0.13593765
1988-02-07 06:00:00+00:00,1988-02-07 17:00:00+11:00,1988-02-07,17:00,0.38599488
1988-02-08 02:00:00+00:00,1988-02-08 13:00:00+11:00,1988-02-08,13:00,1.1470445
1988-02-08 06:00:00+00:00,1988-02-08 17:00:00+11:00,1988-02-08,17:00,1.0635046
1988-02-09 02:00:00+00:00,1988-02-09 13:00:00+11:00,1988-02-09,13:00,1.4492677
1988-02-09 06:00:00+00:00,1988-02-09 17:00:00+11:00,1988-02-09,17:00,2.073226
1988-02-10 02:00:00+00:00,1988-02-10 13:00:00+11:00,1988-02-10,13:00,1.4680067
1988-02-10 06:00:00+00:00,1988-02-10 17:00:00+11:00,1988-02-10,17:00,1.8563484
1988-02-11 02:00:00+00:00,1988-02-11 13:00:00+11:00,1988-02-11,13:00,1.2996392
1988-02-11 06:00:00+00:00,1988-02-11 17:00:00+11:00,1988-02-11,17:00,1.580396
1988-02-12 02:00:00+00:00,1988-02-12 13:00:00+11:00,1988-02-12,13:00,1.2726126
1988-02-12 06:00:00+00:00,1988-02-12 17:00:00+11:00,1988-02-12,17:00,1.3952508
1988-02-13 02:00:00+00:00,1988-02-13 13:00:00+11:00,1988-02-13,13:00,0.3467853
1988-02-13 06:00:00+00:00,1988-02-13 17:00:00+11:00,1988-02-13,17:00,0.18751605
1988-02-14 02:00:00+00:00,1988-02-14 13:00:00+11:00,1988-02-14,13:00,0.3711872
1988-02-14 06:00:00+00:00,1988-02-14 17:00:00+11:00,1988-02-14,17:00,0.3865484
1988-02-15 02:00:00+00:00,1988-02-15 13:00:00+11:00,1988-02-15,13:00,0.70840627
1988-02-15 06:00:00+00:00,1988-02-15 17:00:00+11:00,1988-02-15,17:00,0.72100544
1988-02-16 02:00:00+00:00,1988-02-16 13:00:00+11:00,1988-02-16,13:00,0.709265
1988-02-16 06:00:00+00:00,1988-02-16 17:00:00+11:00,1988-02-16,17:00,0.6311752
1988-02-17 02:00:00+00:00,1988-02-17 13:00:00+11:00,1988-02-17,13:00,0.9566166
1988-02-17 06:00:00+00:00,1988-02-17 17:00:00+11:00,1988-02-17,17:00,1.3161457
1988-02-18 02:00:00+00:00,1988-02-18 13:00:00+11:00,1988-02-18,13:00,1.418923
1988-02-18 06:00:00+00:00,1988-02-18 17:00:00+11:00,1988-02-18,17:00,2.0661905
1988-02-19 02:00:00+00:00,1988-02-19 13:00:00+11:00,1988-02-19,13:00,2.3159785
1988-02-19 06:00:00+00:00,1988-02-19 17:00:00+11:00,1988-02-19,17:00,2.5495737
1988-02-20 02:00:00+00:00,1988-02-20 13:00:00+11:00,1988-02-20,13:00,1.0760506
1988-02-20 06:00:00+00:00,1988-02-20 17:00:00+11:00,1988-02-20,17:00,1.5582613
1988-02-21 02:00:00+00:00,1988-02-21 13:00:00+11:00,1988-02-21,13:00,1.6578417
1988-02-21 06:00:00+00:00,1988-02-21 17:00:00+11:00,1988-02-21,17:00,1.9603992
1988-02-22 02:00:00+00:00,1988-02-22 13:00:00+11:00,1988-02-22,13:00,1.9697742
1988-02-22 06:00:00+00:00,1988-02-22 17:00:00+11:00,1988-02-22,17:00,2.767723
1988-02-23 02:00:00+00:00,1988-02-23 13:00:00+11:00,1988-02-23,13:00,2.818449
1988-02-23 06:00:00+00:00,1988-02-23 17:00:00+11:00,1988-02-23,17:00,2.7476027
1988-02-24 02:00:00+00:00,1988-02-24 13:00:00+11:00,1988-02-24,13:00,2.6893756
1988-02-24 06:00:00+00:00,1988-02-24 17:00:00+11:00,1988-02-24,17:00,2.429017
1988-02-25 02:00:00+00:00,1988-02-25 13:00:00+11:00,1988-02-25,13:00,0.77005196
1988-02-25 06:00:00+00:00,1988-02-25 17:00:00+11:00,1988-02-25,17:00,0.6743377
1988-02-26 02:00:00+00:00,1988-02-26 13:00:00+11:00,1988-02-26,13:00,1.8130283
1988-02-26 06:00:00+00:00,1988-02-26 17:00:00+11:00,1988-02-26,17:00,2.4123936
1988-02-27 02:00:00+00:00,1988-02-27 13:00:00+11:00,1988-02-27,13:00,3.1246197
1988-02-27 06:00:00+00:00,1988-02-27 17:00:00+11:00,1988-02-27,17:00,3.0735743
1988-02-28 02:00:00+00:00,1988-02-28 13:00:00+11:00,1988-02-28,13:00,2.6021597
1988-02-28 06:00:00+00:00,1988-02-28 17:00:00+11:00,1988-02-28,17:00,2.1652024
1988-02-29 02:00:00+00:00,1988-02-29 13:00:00+11:00,1988-02-29,13:00,1.3237857
1988-02-29 06:00:00+00:00,1988-02-29 17:00:00+11:00,1988-02-29,17:00,1.3312856
1988-03-01 02:00:00+00:00,1988-03-01 13:00:00+11:00,1988-03-01,13:00,1.4334598
1988-03-01 06:00:00+00:00,1988-03-01 17:00:00+11:00,1988-03-01,17:00,2.232118
1988-03-02 02:00:00+00:00,1988-03-02 13:00:00+11:00,1988-03-02,13:00,1.5339179
1988-03-02 06:00:00+00:00,1988-03-02 17:00:00+11:00,1988-03-02,17:00,2.2291667
1988-03-03 02:00:00+00:00,1988-03-03 13:00:00+11:00,1988-03-03,13:00,2.1080174
1988-03-03 06:00:00+00:00,1988-03-03 17:00:00+11:00,1988-03-03,17:00,2.7358265
1988-03-04 02:00:00+00:00,1988-03-04 13:00:00+11:00,1988-03-04,13:00,1.6576716
1988-03-04 06:00:00+00:00,1988-03-04 17:00:00+11:00,1988-03-04,17:00,0.34390163
1988-03-05 02:00:00+00:00,1988-03-05 13:00:00+11:00,1988-03-05,13:00,0.78072745
1988-03-05 06:00:00+00:00,1988-03-05 17:00:00+11:00,1988-03-05,17:00,0.6307068
1988-03-06 02:00:00+00:00,1988-03-06 13:00:00+11:00,1988-03-06,13:00,0.7548143
1988-03-06 06:00:00+00:00,1988-03-06 17:00:00+11:00,1988-03-06,17:00,0.6376212
1988-03-07 02:00:00+00:00,1988-03-07 13:00:00+11:00,1988-03-07,13:00,0.6207087
1988-03-07 06:00:00+00:00,1988-03-07 17:00:00+11:00,1988-03-07,17:00,0.7177534
1988-03-08 02:00:00+00:00,1988-03-08 13:00:00+11:00,1988-03-08,13:00,0.82723707
1988-03-08 06:00:00+00:00,1988-03-08 17:00:00+11:00,1988-03-08,17:00,1.3362645
1988-03-09 02:00:00+00:00,1988-03-09 13:00:00+11:00,1988-03-09,13:00,1.477203
1988-03-09 06:00:00+00:00,1988-03-09 17:00:00+11:00,1988-03-09,17:00,1.9893802
1988-03-10 02:00:00+00:00,1988-03-10 13:00:00+11:00,1988-03-10,13:00,2.1474059
1988-03-10 06:00:00+00:00,1988-03-10 17:00:00+11:00,1988-03-10,17:00,2.3480432
1988-03-11 02:00:00+00:00,1988-03-11 13:00:00+11:00,1988-03-11,13:00,2.735614
1988-03-11 06:00:00+00:00,1988-03-11 17:00:00+11:00,1988-03-11,17:00,1.5754313
1988-03-12 02:00:00+00:00,1988-03-12 13:00:00+11:00,1988-03-12,13:00,1.1970807
1988-03-12 06:00:00+00:00,1988-03-12 17:00:00+11:00,1988-03-12,17:00,1.3626374
1988-03-13 02:00:00+00:00,1988-03-13 13:00:00+11:00,1988-03-13,13:00,1.2245094
1988-03-13 06:00:00+00:00,1988-03-13 17:00:00+11:00,1988-03-13,17:00,1.3822135
1988-03-14 02:00:00+00:00,1988-03-14 13:00:00+11:00,1988-03-14,13:00,1.3195461
1988-03-14 06:00:00+00:00,1988-03-14 17:00:00+11:00,1988-03-14,17:00,1.2017764
1988-03-15 02:00:00+00:00,1988-03-15 13:00:00+11:00,1988-03-15,13:00,0.66755265
1988-03-15 06:00:00+00:00,1988-03-15 17:00:00+11:00,1988-03-15,17:00,0.9663725
1988-03-16 02:00:00+00:00,1988-03-16 13:00:00+11:00,1988-03-16,13:00,0.80615693
1988-03-16 06:00:00+00:00,1988-03-16 17:00:00+11:00,1988-03-16,17:00,0.8160801
1988-03-17 02:00:00+00:00,1988-03-17 13:00:00+11:00,1988-03-17,13:00,0.7358621
1988-03-17 06:00:00+00:00,1988-03-17 17:00:00+11:00,1988-03-17,17:00,0.99059314
1988-03-18 02:00:00+00:00,1988-03-18 13:00:00+11:00,1988-03-18,13:00,1.1461678
1988-03-18 06:00:00+00:00,1988-03-18 17:00:00+11:00,1988-03-18,17:00,1.385611
1988-03-19 02:00:00+00:00,1988-03-19 13:00:00+11:00,1988-03-19,13:00,0.636972
1988-03-19 06:00:00+00:00,1988-03-19 17:00:00+11:00,1988-03-19,17:00,0.7559822
1988-03-20 02:00:00+00:00,1988-03-20 12:00:00+10:00,1988-03-20,12:00,0.6597459
1988-03-20 06:00:00+00:00,1988-03-20 16:00:00+10:00,1988-03-20,16:00,0.49747348
1988-03-21 02:00:00+00:00,1988-03-21 12:00:00+10:00,1988-03-21,12:00,1.1888709
1988-03-21 06:00:00+00:00,1988-03-21 16:00:00+10:00,1988-03-21,16:00,1.6446352
1988-03-22 02:00:00+00:00,1988-03-22 12:00:00+10:00,1988-03-22,12:00,1.0490041
1988-03-22 06:00:00+00:00,1988-03-22 16:00:00+10:00,1988-03-22,16:00,0.86061555
1988-03-23 02:00:00+00:00,1988-03-23 12:00:00+10:00,1988-03-23,12:00,0.5396953
1988-03-23 06:00:00+00:00,1988-03-23 16:00:00+10:00,1988-03-23,16:00,0.4237654
1988-03-24 02:00:00+00:00,1988-03-24 12:00:00+10:00,1988-03-24,12:00,0.516524
1988-03-24 06:00:00+00:00,1988-03-24 16:00:00+10:00,1988-03-24,16:00,0.30203545
1988-03-25 02:00:00+00:00,1988-03-25 12:00:00+10:00,1988-03-25,12:00,0.6474427
1988-03-25 06:00:00+00:00,1988-03-25 16:00:00+10:00,1988-03-25,16:00,0.46335754
1988-03-26 02:00:00+00:00,1988-03-26 12:00:00+10:00,1988-03-26,12:00,0.7499406
1988-03-26 06:00:00+00:00,1988-03-26 16:00:00+10:00,1988-03-26,16:00,0.6156588
1988-03-27 02:00:00+00:00,1988-03-27 12:00:00+10:00,1988-03-27,12:00,1.0030748
1988-03-27 06:00:00+00:00,1988-03-27 16:00:00+10:00,1988-03-27,16:00,1.4363607
1988-03-28 02:00:00+00:00,1988-03-28 12:00:00+10:00,1988-03-28,12:00,1.4967216
1988-03-28 06:00:00+00:00,1988-03-28 16:00:00+10:00,1988-03-28,16:00,1.5127335
1988-03-29 02:00:00+00:00,1988-03-29 12:00:00+10:00,1988-03-29,12:00,1.7943468
1988-03-29 06:00:00+00:00,1988-03-29 16:00:00+10:00,1988-03-29,16:00,1.7753286
1988-03-30 02:00:00+00:00,1988-03-30 12:00:00+10:00,1988-03-30,12:00,0.71466714
1988-03-30 06:00:00+00:00,1988-03-30 16:00:00+10:00,1988-03-30,16:00,0.6345489
1988-03-31 02:00:00+00:00,1988-03-31 12:00:00+10:00,1988-03-31,12:00,0.16788201
1988-03-31 06:00:00+00:00,1988-03-31 16:00:00+10:00,1988-03-31,16:00,0.100779854
1988-04-01 02:00:00+00:00,1988-04-01 12:00:00+10:00,1988-04-01,12:00,0.20719731
1988-04-01 06:00:00+00:00,1988-04-01 16:00:00+10:00,1988-04-01,16:00,0.3017833
1988-04-02 02:00:00+00:00,1988-04-02 12:00:00+10:00,1988-04-02,12:00,0.3560042
1988-04-02 06:00:00+00:00,1988-04-02 16:00:00+10:00,1988-04-02,16:00,0.26404214
1988-04-03 02:00:00+00:00,1988-04-03 12:00:00+10:00,1988-04-03,12:00,0.075678945
1988-04-03 06:00:00+00:00,1988-04-03 16:00:00+10:00,1988-04-03,16:00,0.06259509
1988-04-04 02:00:00+00:00,1988-04-04 12:00:00+10:00,1988-04-04,12:00,0.08596674
1988-04-04 06:00:00+00:00,1988-04-04 16:00:00+10:00,1988-04-04,16:00,0.09296036
1988-04-05 02:00:00+00:00,1988-04-05 12:00:00+10:00,1988-04-05,12:00,0.34719992
1988-04-05 06:00:00+00:00,1988-04-05 16:00:00+10:00,1988-04-05,16:00,0.21531145
1988-04-06 02:00:00+00:00,1988-04-06 12:00:00+10:00,1988-04-06,12:00,0.23781228
1988-04-06 06:00:00+00:00,1988-04-06 16:00:00+10:00,1988-04-06,16:00,0.39934698
1988-04-07 02:00:00+00:00,1988-04-07 12:00:00+10:00,1988-04-07,12:00,0.06433388
1988-04-07 06:00:00+00:00,1988-04-07 16:00:00+10:00,1988-04-07,16:00,0.054718774
1988-04-08 02:00:00+00:00,1988-04-08 12:00:00+10:00,1988-04-08,12:00,0.69889086
1988-04-08 06:00:00+00:00,1988-04-08 16:00:00+10:00,1988-04-08,16:00,0.35173905
1988-04-09 02:00:00+00:00,1988-04-09 12:00:00+10:00,1988-04-09,12:00,0.44624114
1988-04-09 06:00:00+00:00,1988-04-09 16:00:00+10:00,1988-04-09,16:00,0.42190242
1988-04-10 02:00:00+00:00,1988-04-10 12:00:00+10:00,1988-04-10,12:00,0.12203661
1988-04-10 06:00:00+00:00,1988-04-10 16:00:00+10:00,1988-04-10,16:00,0.11283425
1988-04-11 02:00:00+00:00,1988-04-11 12:00:00+10:00,1988-04-11,12:00,0.21387343
1988-04-11 06:00:00+00:00,1988-04-11 16:00:00+10:00,1988-04-11,16:00,0.07836417
1988-04-12 02:00:00+00:00,1988-04-12 12:00:00+10:00,1988-04-12,12:00,0.12313926
1988-04-12 06:00:00+00:00,1988-04-12 16:00:00+10:00,1988-04-12,16:00,0.15464704
1988-04-13 02:00:00+00:00,1988-04-13 12:00:00+10:00,1988-04-13,12:00,0.971729
1988-04-13 06:00:00+00:00,1988-04-13 16:00:00+10:00,1988-04-13,16:00,1.0422755
1988-04-14 02:00:00+00:00,1988-04-14 12:00:00+10:00,1988-04-14,12:00,1.1567343
1988-04-14 06:00:00+00:00,1988-04-14 16:00:00+10:00,1988-04-14,16:00,1.2463216
1988-04-15 02:00:00+00:00,1988-04-15 12:00:00+10:00,1988-04-15,12:00,1.3164214
1988-04-15 06:00:00+00:00,1988-04-15 16:00:00+10:00,1988-04-15,16:00,1.6632395
1988-04-16 02:00:00+00:00,1988-04-16 12:00:00+10:00,1988-04-16,12:00,0.3275422
1988-04-16 06:00:00+00:00,1988-04-16 16:00:00+10:00,1988-04-16,16:00,0.30494395
1988-04-17 02:00:00+00:00,1988-04-17 12:00:00+10:00,1988-04-17,12:00,0.34836793
1988-04-17 06:00:00+00:00,1988-04-17 16:00:00+10:00,1988-04-17,16:00,0.38307476
1988-04-18 02:00:00+00:00,1988-04-18 12:00:00+10:00,1988-04-18,12:00,0.2141871
1988-04-18 06:00:00+00:00,1988-04-18 16:00:00+10:00,1988-04-18,16:00,0.23344672
1988-04-19 02:00:00+00:00,1988-04-19 12:00:00+10:00,1988-04-19,12:00,0.78285855
1988-04-19 06:00:00+00:00,1988-04-19 16:00:00+10:00,1988-04-19,16:00,0.7657981
1988-04-20 02:00:00+00:00,1988-04-20 12:00:00+10:00,1988-04-20,12:00,0.6977261
1988-04-20 06:00:00+00:00,1988-04-20 16:00:00+10:00,1988-04-20,16:00,0.9332612
1988-04-21 02:00:00+00:00,1988-04-21 12:00:00+10:00,1988-04-21,12:00,0.57564014
1988-04-21 06:00:00+00:00,1988-04-21 16:00:00+10:00,1988-04-21,16:00,0.7525565
1988-04-22 02:00:00+00:00,1988-04-22 12:00:00+10:00,1988-04-22,12:00,0.72309846
1988-04-22 06:00:00+00:00,1988-04-22 16:00:00+10:00,1988-04-22,16:00,0.866383
1988-04-23 02:00:00+00:00,1988-04-23 12:00:00+10:00,1988-04-23,12:00,0.900932
1988-04-23 06:00:00+00:00,1988-04-23 16:00:00+10:00,1988-04-23,16:00,1.3375942
1988-04-24 02:00:00+00:00,1988-04-24 12:00:00+10:00,1988-04-24,12:00,1.3237227
1988-04-24 06:00:00+00:00,1988-04-24 16:00:00+10:00,1988-04-24,16:00,1.3942199
1988-04-25 02:00:00+00:00,1988-04-25 12:00:00+10:00,1988-04-25,12:00,0.9880765
1988-04-25 06:00:00+00:00,1988-04-25 16:00:00+10:00,1988-04-25,16:00,1.2516171
1988-04-26 02:00:00+00:00,1988-04-26 12:00:00+10:00,1988-04-26,12:00,1.0464364
1988-04-26 06:00:00+00:00,1988-04-26 16:00:00+10:00,1988-04-26,16:00,1.3719708
1988-04-27 02:00:00+00:00,1988-04-27 12:00:00+10:00,1988-04-27,12:00,0.51238483
1988-04-27 06:00:00+00:00,1988-04-27 16:00:00+10:00,1988-04-27,16:00,0.23168457
1988-04-28 02:00:00+00:00,1988-04-28 12:00:00+10:00,1988-04-28,12:00,0.16820478
1988-04-28 06:00:00+00:00,1988-04-28 16:00:00+10:00,1988-04-28,16:00,0.06940278
1988-04-29 02:00:00+00:00,1988-04-29 12:00:00+10:00,1988-04-29,12:00,0.014451225
1988-04-29 06:00:00+00:00,1988-04-29 16:00:00+10:00,1988-04-29,16:00,0.03931002
1988-04-30 02:00:00+00:00,1988-04-30 12:00:00+10:00,1988-04-30,12:00,0.06636759
1988-04-30 06:00:00+00:00,1988-04-30 16:00:00+10:00,1988-04-30,16:00,0.10233656
1988-05-01 02:00:00+00:00,1988-05-01 12:00:00+10:00,1988-05-01,12:00,0.72092485
1988-05-01 06:00:00+00:00,1988-05-01 16:00:00+10:00,1988-05-01,16:00,0.86097056
1988-05-02 02:00:00+00:00,1988-05-02 12:00:00+10:00,1988-05-02,12:00,0.73196745
1988-05-02 06:00:00+00:00,1988-05-02 16:00:00+10:00,1988-05-02,16:00,0.6678694
1988-05-03 02:00:00+00:00,1988-05-03 12:00:00+10:00,1988-05-03,12:00,0.57897854
1988-05-03 06:00:00+00:00,1988-05-03 16:00:00+10:00,1988-05-03,16:00,0.5408835
1988-05-04 02:00:00+00:00,1988-05-04 12:00:00+10:00,1988-05-04,12:00,0.65417653
1988-05-04 06:00:00+00:00,1988-05-04 16:00:00+10:00,1988-05-04,16:00,0.9712685
1988-05-05 02:00:00+00:00,1988-05-05 12:00:00+10:00,1988-05-05,12:00,0.39263412
1988-05-05 06:00:00+00:00,1988-05-05 16:00:00+10:00,1988-05-05,16:00,0.47142234
1988-05-06 02:00:00+00:00,1988-05-06 12:00:00+10:00,1988-05-06,12:00,0.815427
1988-05-06 06:00:00+00:00,1988-05-06 16:00:00+10:00,1988-05-06,16:00,1.0722946
1988-05-07 02:00:00+00:00,1988-05-07 12:00:00+10:00,1988-05-07,12:00,0.69657856
1988-05-07 06:00:00+00:00,1988-05-07 16:00:00+10:00,1988-05-07,16:00,0.93457556
1988-05-08 02:00:00+00:00,1988-05-08 12:00:00+10:00,1988-05-08,12:00,0.7472713
1988-05-08 06:00:00+00:00,1988-05-08 16:00:00+10:00,1988-05-08,16:00,0.8384579
1988-05-09 02:00:00+00:00,1988-05-09 12:00:00+10:00,1988-05-09,12:00,0.53622884
1988-05-09 06:00:00+00:00,1988-05-09 16:00:00+10:00,1988-05-09,16:00,0.7415654
1988-05-10 02:00:00+00:00,1988-05-10 12:00:00+10:00,1988-05-10,12:00,0.77312416
1988-05-10 06:00:00+00:00,1988-05-10 16:00:00+10:00,1988-05-10,16:00,0.8478303
1988-05-11 02:00:00+00:00,1988-05-11 12:00:00+10:00,1988-05-11,12:00,0.69866174
1988-05-11 06:00:00+00:00,1988-05-11 16:00:00+10:00,1988-05-11,16:00,0.8318181
1988-05-12 02:00:00+00:00,1988-05-12 12:00:00+10:00,1988-05-12,12:00,0.70200497
1988-05-12 06:00:00+00:00,1988-05-12 16:00:00+10:00,1988-05-12,16:00,0.82695025
1988-05-13 02:00:00+00:00,1988-05-13 12:00:00+10:00,1988-05-13,12:00,0.74689907
1988-05-13 06:00:00+00:00,1988-05-13 16:00:00+10:00,1988-05-13,16:00,0.8361147
1988-05-14 02:00:00+00:00,1988-05-14 12:00:00+10:00,1988-05-14,12:00,0.95394516
1988-05-14 06:00:00+00:00,1988-05-14 16:00:00+10:00,1988-05-14,16:00,1.1291679
1988-05-15 02:00:00+00:00,1988-05-15 12:00:00+10:00,1988-05-15,12:00,0.5826441
1988-05-15 06:00:00+00:00,1988-05-15 16:00:00+10:00,1988-05-15,16:00,0.7348954
1988-05-16 02:00:00+00:00,1988-05-16 12:00:00+10:00,1988-05-16,12:00,0.33834577
1988-05-16 06:00:00+00:00,1988-05-16 16:00:00+10:00,1988-05-16,16:00,0.40589294
1988-05-17 02:00:00+00:00,1988-05-17 12:00:00+10:00,1988-05-17,12:00,0.27175543
1988-05-17 06:00:00+00:00,1988-05-17 16:00:00+10:00,1988-05-17,16:00,0.06454817
1988-05-18 02:00:00+00:00,1988-05-18 12:00:00+10:00,1988-05-18,12:00,0.28349087
1988-05-18 06:00:00+00:00,1988-05-18 16:00:00+10:00,1988-05-18,16:00,0.32292867
1988-05-19 02:00:00+00:00,1988-05-19 12:00:00+10:00,1988-05-19,12:00,0.53873897
1988-05-19 06:00:00+00:00,1988-05-19 16:00:00+10:00,1988-05-19,16:00,0.57733613
1988-05-20 02:00:00+00:00,1988-05-20 12:00:00+10:00,1988-05-20,12:00,0.59616506
1988-05-20 06:00:00+00:00,1988-05-20 16:00:00+10:00,1988-05-20,16:00,0.56476814
1988-05-21 02:00:00+00:00,1988-05-21 12:00:00+10:00,1988-05-21,12:00,0.527676
1988-05-21 06:00:00+00:00,1988-05-21 16:00:00+10:00,1988-05-21,16:00,0.6747876
1988-05-22 02:00:00+00:00,1988-05-22 12:00:00+10:00,1988-05-22,12:00,0.64419895
1988-05-22 06:00:00+00:00,1988-05-22 16:00:00+10:00,1988-05-22,16:00,0.5470168
1988-05-23 02:00:00+00:00,1988-05-23 12:00:00+10:00,1988-05-23,12:00,0.25654948
1988-05-23 06:00:00+00:00,1988-05-23 16:00:00+10:00,1988-05-23,16:00,0.23024173
1988-05-24 02:00:00+00:00,1988-05-24 12:00:00+10:00,1988-05-24,12:00,0.4354454
1988-05-24 06:00:00+00:00,1988-05-24 16:00:00+10:00,1988-05-24,16:00,0.5839253
1988-05-25 02:00:00+00:00,1988-05-25 12:00:00+10:00,1988-05-25,12:00,0.21292484
1988-05-25 06:00:00+00:00,1988-05-25 16:00:00+10:00,1988-05-25,16:00,0.22470753
1988-05-26 02:00:00+00:00,1988-05-26 12:00:00+10:00,1988-05-26,12:00,0.51782614
1988-05-26 06:00:00+00:00,1988-05-26 16:00:00+10:00,1988-05-26,16:00,0.41350964
1988-05-27 02:00:00+00:00,1988-05-27 12:00:00+10:00,1988-05-27,12:00,0.081520356
1988-05-27 06:00:00+00:00,1988-05-27 16:00:00+10:00,1988-05-27,16:00,0.16782653
1988-05-28 02:00:00+00:00,1988-05-28 12:00:00+10:00,1988-05-28,12:00,0.3489666
1988-05-28 06:00:00+00:00,1988-05-28 16:00:00+10:00,1988-05-28,16:00,0.32476202
1988-05-29 02:00:00+00:00,1988-05-29 12:00:00+10:00,1988-05-29,12:00,0.57126313
1988-05-29 06:00:00+00:00,1988-05-29 16:00:00+10:00,1988-05-29,16:00,0.5662475
1988-05-30 02:00:00+00:00,1988-05-30 12:00:00+10:00,1988-05-30,12:00,0.44977465
